,IVNO,genus_species,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
z,588186,Vitis_cinerea,62.05870768,94.72611694,2726.24578,26.89217535,6279.293622,5913.03027,6264.882759,35761.29399,118.5227746,847.5954629,0.298318042,1.758420998,130.2385019,145.0118975,0.020649159,0.514576958,49.92399948,3.294499649,0.047231441
z,588154,Vitis_cinerea,80.25588025,79.28811613,4256.815535,33.63957314,5710.442934,3982.798958,12674.66093,29424.54992,157.725113,1351.024555,0.449281428,2.173927084,86.91881092,218.5045801,0.02719005,1.194356061,36.57038755,1.332312093,0.034052896
z,171,Vitis_cinerea,63.97194023,27.59788883,2219.586229,10.20444206,3244.174969,2633.026522,6909.244142,27318.81582,133.9680586,460.8979037,0.116385757,0.27075124,46.83899357,79.03922142,0.004960105,0.373601448,34.17007176,0.101590423,0.037864036
z,588678,Vitis_cinerea,66.42429473,95.52562574,3088.809426,42.66295468,7928.970476,4625.948849,10161.47495,22718.98648,125.8467814,1035.945461,0.441810703,3.766263016,149.2919473,222.3339291,0.032656377,1.083374039,27.28614276,2.549889457,0.0590905
z,597232,Vitis_cinerea,85.65139212,88.41642374,2972.899634,40.6053111,2575.956426,3785.919016,7981.37618,18173.81767,190.6549448,1408.389291,0.571368148,3.963675564,96.85386783,216.1918082,0.039174065,1.108043973,17.69516744,1.238621125,0.042562043
z,588575,Vitis_cinerea,35.00375941,89.68091982,4608.519317,23.33029584,7535.497163,3188.906658,8668.955073,22630.78126,129.181767,726.9923858,0.347488,2.032431786,58.18438332,223.2642594,0.013078746,0.761686471,28.7013698,3.272367738,0.02159277
z,588685,Vitis_cinerea,52.63864327,83.44445404,3483.321222,23.41941271,3223.243313,3811.791543,12040.28081,23034.67481,118.7439555,860.9824756,0.354750177,2.499215496,72.75336977,150.2134777,0.018552897,1.461066125,27.49979886,1.668063591,0.078676377
z,588466,Vitis_cinerea,58.40775342,62.73929481,2514.421029,14.60049361,4967.938401,2551.550011,5910.137332,15770.711,77.3690884,607.3781738,0.260656002,0.784752291,214.717112,115.939234,0.013763239,1.153349315,18.8098349,0.933170584,0.094237713
z,588460,Vitis_cinerea,40.02734065,100.2579168,3153.376353,26.26525282,3967.560195,3372.120788,9119.083266,18673.30411,88.89492518,1000.2956,0.390634486,2.192231707,85.23556812,170.9649561,0.024672802,2.176713012,21.34582433,0.759904286,0.031116139
z,588328,Vitis_cinerea,51.63588768,76.16520712,4367.300327,17.89451274,7069.079161,3218.123785,10959.06417,21792.11544,192.4249796,958.1956665,0.27233038,5.057050466,74.97487559,226.8004212,0.010179227,0.815720731,25.54220949,1.338017413,0.065928088
z,588372,Vitis_cinerea,118.6402319,103.7956806,2382.411806,35.29901602,10797.64204,4014.525131,24119.69292,27610.55873,263.4827206,1145.343458,0.270620325,2.188320381,119.4537735,131.1324979,0.020525696,1.088417037,32.41175376,2.2794061,0.044836067
z,588329,Vitis_cinerea,60.31312889,89.85657708,3012.59458,38.23906322,2981.82789,2985.22804,8344.529541,24327.66742,192.4380837,1163.922003,0.309371935,3.675830196,62.77379775,152.145055,0.026459258,0.641793838,28.51375915,0.712228923,0.034582825
z,588143,Vitis_cinerea,53.02535906,101.1498117,2353.236671,35.48524686,7575.276256,4053.022131,15440.70677,25648.41283,132.2096068,801.9363896,0.320908237,2.490216665,88.26127066,118.6937366,0.021796174,1.193244639,25.28445782,2.038574751,0.049377049
z,588352,Vitis_cinerea,55.97194322,69.23556668,2252.297317,25.16249696,8163.159285,2822.278792,13244.52029,30380.3321,149.4757789,631.2344573,0.311152564,3.980282494,119.51031,145.0884732,0.019822064,0.833248111,37.81469955,0.807519011,0.057989745
z,588222,Vitis_cinerea,72.74140073,87.90671947,4820.133323,19.17849777,4304.452511,3336.490569,10806.45562,31023.12371,152.65851,1201.733782,0.429823119,2.906397657,83.05706766,170.2796617,0.020005487,0.734689047,43.23219327,0.869062504,0.086044979
z,588220,Vitis_cinerea,52.60823416,138.9612227,4411.382238,22.72630803,7451.76246,3474.321828,8662.945115,24529.51781,180.1827439,1032.598369,0.41883443,1.893291792,57.66673604,180.5157856,0.024127312,0.958862401,45.54963724,1.424463146,0.033515851
z,588165,Vitis_labrusca,58.08682484,54.41156081,6412.256251,11.31146509,4029.253871,2516.877119,7591.205671,24387.89027,60.74213403,509.0127404,0.189102717,0.850164397,31.12038688,182.6867769,0.019026187,0.710020825,29.82355601,0.026557585,0.07116424
z,588182,Vitis_labrusca,117.3038989,82.49323108,4353.439317,32.01069164,2782.18061,3989.548327,8573.585897,14899.29053,110.9424358,1174.179396,0.442651944,1.687043301,48.62582204,264.9252192,0.046003874,0.660622604,16.91458084,0.071793762,0.038426756
z,588128,Vitis_labrusca,63.17871914,129.5096779,5948.951994,16.9408336,4538.148886,5965.337248,6628.520707,29697.50053,80.56024576,1221.264722,0.355072235,0.960504432,45.3462414,229.2704585,0.02923101,0.819074166,67.18218083,1.924816663,0.066847038
z,588173,Vitis_labrusca,85.90203419,66.31267023,5505.321059,22.76597011,2772.871523,2699.650999,7747.605443,21126.02999,84.90451357,680.2993971,0.301289142,1.074067552,42.21198498,184.3702084,0.040537998,0.920706866,24.37637715,0.045830222,0.065621821
z,483148,Vitis_labrusca,74.72752812,69.54429745,5446.013977,23.5760365,2208.157204,2473.551169,6955.71264,23030.0932,116.249481,665.1709629,0.206351775,1.077979212,40.23542028,172.7402028,0.027441218,0.295195036,26.46791913,0.040268027,0.072398697
z,483160,Vitis_labrusca,69.69445802,100.5734828,6082.453683,87.18064571,3951.171696,3672.17352,7726.289617,27787.35364,159.7076489,826.7715879,0.408817073,1.534448739,59.70103143,202.5151659,0.068761476,0.802684882,36.29577063,0.069891665,0.049194235
z,483161,Vitis_labrusca,71.99065632,130.2356755,4880.99819,25.3165175,3901.278134,4644.991795,9616.428922,30215.35581,100.4506145,1315.981103,0.394640211,1.339917163,54.676028,194.8747663,0.034470597,1.510208231,39.70396395,0.037780183,0.034560254
z,483164,Vitis_labrusca,95.55350673,94.05295116,5223.362741,21.48914841,4327.807832,3037.916787,9043.172713,20316.08401,110.1921712,789.9932932,0.484930848,1.569121132,72.91032016,180.8358365,0.083399777,0.979913253,23.92236534,0.047324606,0.063066533
z,588583,Vitis_labrusca,86.97580842,47.24550359,4504.181768,17.24933823,3280.89368,2239.618193,9148.363165,18795.54619,70.96519409,594.8469618,0.200890812,0.965451323,29.14930612,111.2323112,0.041097874,0.657021628,26.21438031,0.048893092,0.060792455
z,588585,Vitis_labrusca,96.06095922,63.86987634,4806.665929,24.46243893,3025.203348,2976.554422,10126.59063,24319.43818,118.9811357,832.7609493,0.306837894,1.477067706,52.8413675,149.0264535,0.048069652,0.800384889,30.93780503,0.04666667,0.054076787
z,594349,Vitis_labrusca,57.09457367,128.3558138,2942.13407,29.59147225,6012.114452,3435.170378,6129.960561,20470.65216,65.390455,779.8163141,0.340971504,0.84706799,60.30040673,168.0885254,0.021980059,1.373901654,26.65778096,0.218506217,0.041636785
z,588584,Vitis_labrusca,104.5016402,108.1296014,4151.019343,44.63255822,5292.277802,3146.817009,7552.343092,26503.58526,136.7162214,1079.865503,0.369084488,1.684440516,34.77219813,189.8410759,0.067866367,0.433817134,30.74692419,0.0829161,0.037624798
z,588648,Vitis_labrusca,61.4029978,122.305359,4655.953039,40.16593566,2734.747091,2718.627434,9424.857858,20068.71277,85.75664895,1099.878909,0.366974884,1.083597558,33.2845563,147.7066,0.038125587,0.487106264,21.48527602,0.058891456,0.043556066
z,1587,Vitis_labrusca,57.07169333,125.1991974,2879.245002,26.69055386,8017.463555,3684.362859,9296.342627,15021.48603,63.73818175,1192.41413,0.319916619,0.718096921,43.38859643,146.4210192,0.024691696,1.179877636,20.1011899,0.101019058,0.034012661
z,483162,Vitis_labrusca,50.28964929,172.6699386,4165.130247,54.44432614,2057.795725,3258.83181,4950.730146,23293.27196,93.60446211,1585.919786,0.45864097,1.389831826,24.71260879,236.0240311,0.042476553,0.470128762,27.91263728,0.052350344,0.05810288
z,588658,Vitis_labrusca,64.26571303,164.3356862,5088.222983,22.79305924,4234.443196,2584.899417,11630.18066,20417.95862,104.615415,850.0558073,0.277766697,0.697813833,32.4572825,199.9768818,0.020131173,0.622969962,22.20480299,0.05026531,0.076552943
z,588647,Vitis_labrusca,75.63771993,113.7207035,4089.808078,55.46925579,2737.502857,3490.284281,8786.008625,24097.78153,123.8290665,1307.924467,0.431909238,1.763739546,80.03254734,271.2175503,0.081572051,0.674001529,29.1607321,0.065385856,0.062147623
z,483159,Vitis_labrusca,64.67202093,55.76609604,6527.753004,15.56189827,3246.938841,2523.072239,11235.27514,19641.0925,68.69955781,398.3530213,0.173786504,1.785976407,59.6835484,163.3947712,0.026433899,0.690786012,24.52283457,0.029853634,0.035313761
z,483151,Vitis_labrusca,55.66079107,78.93507131,3573.749135,62.08807764,3117.743944,2252.056193,9549.75884,20028.53518,135.7881971,788.8181985,0.301243505,1.056859036,35.90714637,183.0176658,0.059386469,0.941763801,23.16023424,0.055518208,0.075326512
z,588675,Vitis_labrusca,69.79660342,188.9552157,3293.946332,43.50774651,6718.585116,3337.42037,9081.36459,19041.07249,87.16013495,1434.029234,0.382758576,0.879218396,56.7392777,179.0519322,0.041892109,0.805879941,28.09151069,0.616876902,0.031062979
z,597172,Vitis_labrusca,72.05363714,136.0943595,5084.459037,31.50690571,4949.418185,3310.261988,7157.025253,21650.86513,65.11487945,1255.154879,0.379042839,0.84347128,54.73485168,260.9916984,0.020003073,0.652535452,20.34942716,0.098836822,0.054627295
z,597203,Vitis_labrusca,61.8764811,148.9455718,6719.89826,39.63654807,3838.119442,2899.919274,6564.123072,23816.62625,88.1527849,793.4937003,0.263828951,0.612403532,36.21209409,270.4727933,0.027084985,0.708840822,26.40515296,0.087340733,0.070780152
z,597228,Vitis_labrusca,63.47062916,101.3858613,4704.220514,17.22771423,6919.575231,3724.729709,8817.666307,24934.64069,51.45589202,1031.418497,0.274755484,0.621709661,40.61288919,148.3777476,0.01552383,0.378742669,36.93121048,0.786004369,0.036531136
z,588307,Vitis_labrusca,53.08465661,125.6728464,4271.008013,27.96409776,2228.971904,3365.004067,7864.328659,18777.20457,76.37364139,599.6510241,0.218220638,1.122034809,43.0835641,155.702007,0.015256926,0.87544244,25.00109458,0.047588443,0.061870868
z,588138,Vitis_labrusca,50.06963717,71.03190587,4030.250448,29.38584157,2005.342222,3027.901309,5958.858362,20643.5098,126.6284508,813.8278437,0.408636071,3.241222259,49.76266069,149.3305602,0.08307219,0.486840937,24.93296391,0.056200459,0.057816504
z,588169,Vitis_labrusca,70.50952099,71.97316296,5435.768533,16.28759315,3615.783752,2456.624887,6570.438882,25631.79356,45.72787687,660.661223,0.282506287,0.471521031,27.25224705,135.6038006,0.027283703,0.977704727,33.14322693,0.305973405,0.024640884
z,588277,Vitis_labrusca,60.79823562,158.04091,4488.192774,31.40457242,3062.118598,4534.496858,8024.559961,25943.81539,89.4514653,1540.571377,0.400280024,0.921362191,42.45514053,225.4812592,0.027775248,0.79080959,33.03784288,0.061475121,0.068297214
z,483155,Vitis_labrusca,66.74112449,75.82483731,4637.724622,37.44514187,3218.610807,2775.268563,11229.34659,23013.23992,98.16533237,705.2517966,0.29177785,1.122802163,35.48873703,167.4180097,0.044309853,0.771235444,31.95216353,0.05239698,0.041925824
z,483150,Vitis_labrusca,59.17993461,66.87827871,4919.372246,33.4665341,4317.819371,3235.20277,8640.46687,23059.11925,80.92715022,888.0058598,0.286154655,1.070596785,60.61267813,161.0602863,0.032249406,0.617871939,35.88442875,0.046257225,0.078332869
z,483147,Vitis_labrusca,61.10088986,124.0286293,4286.674399,25.38258576,2533.207361,2846.333024,11557.26678,27148.36791,66.11877144,1082.206505,0.308540524,1.546194334,28.77246792,199.2140199,0.037819455,0.769259268,30.54822367,0.034306312,0.047960781
z,483149,Vitis_labrusca,105.0847663,144.2921113,4673.344842,52.50138052,3659.584672,3669.332594,10922.28694,25168.57111,107.3281366,1351.202427,0.373771496,1.342703686,41.56209414,197.9343388,0.038882178,0.825666741,24.61322824,0.035133945,0.036564323
z,588194,Vitis_labrusca,57.33041087,87.24852634,4780.954979,21.42226395,4030.518752,2542.607356,8056.4922,19613.57658,83.03409656,990.1102378,0.296576924,1.394761529,40.6415527,159.3083944,0.037829028,0.536579032,25.5157509,0.137649839,0.042519524
z,483153,Vitis_labrusca,76.02164304,87.93530466,3513.531877,26.25826934,2626.060857,1773.472033,6319.838956,28217.06757,79.78686491,505.6858945,0.232131679,0.981339258,45.24303646,111.0333271,0.029898048,0.386357223,35.78915681,0.053817763,0.0340688
z,483154,Vitis_labrusca,77.57125132,43.58125645,5199.651682,29.69738611,2356.095966,2314.525043,10187.3246,32974.81288,96.39731755,1022.72819,0.249598418,0.894774916,23.29466074,142.8415668,0.029155384,0.55841791,45.9552143,0.045103272,0.067125304
z,483146,Vitis_labrusca,64.90583259,55.68169161,7646.292711,24.52974003,2609.328321,2127.53973,5206.664836,27374.49924,73.48414512,596.2573449,0.297386864,1.320081003,44.72372157,184.0517002,0.035244066,0.382056022,30.65366635,0.033555043,0.07742849
z,483157,Vitis_labrusca,56.10358634,98.03034656,4903.325295,17.01729326,5010.054197,2656.104428,10528.09317,21870.95774,137.0564655,767.0667991,0.144809817,0.65488042,23.69536903,119.2188852,0.019176931,0.396751082,22.7774493,0.019326829,0.053459619
z,483145,Vitis_labrusca,55.28338387,92.31327528,5210.783613,26.63629707,3925.95908,2677.95282,8796.238855,18595.23508,87.66007234,1044.323929,0.312360704,2.525186735,35.29688008,138.6625515,0.023518134,0.37215974,18.49352872,0.031856508,0.04302239
z,483133,Vitis_labrusca,54.43037801,145.0895041,7844.05339,37.57434632,4048.320799,3172.954079,7827.97793,33736.31263,113.9448905,1183.798265,0.44892776,1.669742734,41.41984472,365.1503805,0.041637087,0.559537543,37.8196085,0.06709625,0.081736781
z,483152,Vitis_labrusca,80.89918393,85.99992669,6693.70269,28.07264369,4581.153811,3338.321768,7072.728432,29056.25807,101.3792568,1181.473898,0.35764796,1.40327877,37.98761106,257.4499538,0.033158425,0.582824234,33.76250822,0.03106931,0.062274718
z,483163,Vitis_labrusca,50.48032983,91.00000939,4503.081988,21.08619064,5028.566142,2902.244879,10351.70803,19530.7397,67.02187856,914.0086658,0.287829254,0.518807606,54.9715095,168.9996512,0.022423923,0.873085679,20.35243121,0.20868028,0.041745836
z,588201,Vitis_palmata,68.75726422,138.325477,2096.8737,17.30779977,4473.979452,2405.556338,9886.298404,7781.073876,61.33246168,736.5334615,0.593096778,9.34249665,39.03735809,125.4532972,0.006084599,2.580073131,10.94121141,0.108775227,0.055720607
z,588152,Vitis_palmata,26.63322983,146.9174574,2568.858047,33.1549777,10134.6598,2835.571073,14014.99974,10617.93584,69.76508859,1050.740063,0.468507244,8.819776444,51.90197534,144.998159,0.034177713,3.165268161,12.25671117,0.265035375,0.04243504
z,588155,Vitis_palmata,56.24089434,88.7107396,3965.052986,19.96575777,7940.322887,3214.097894,7528.626533,19974.15111,84.45094702,655.0938555,0.288663705,2.279829859,44.49835124,157.3946473,0.013936231,1.260893127,23.42848368,0.326910321,0.048342419
z,588233,Vitis_palmata,35.4831009,150.7749016,2739.339973,19.44849463,7418.381059,2499.479526,8983.70887,24576.67719,82.08688863,1117.325129,0.411144992,2.853558752,32.39527795,191.926031,0.020030121,0.732021894,27.71742583,0.151441041,0.088691026
z,588467,Vitis_palmata,28.79035519,106.7875848,1939.142945,24.9352547,5330.287369,2565.461874,15767.409,4741.776444,46.03823758,550.7321179,0.291654555,3.818422659,35.46864681,100.9384033,0.027616141,1.993657359,5.167913378,0.139391977,0.022938959
z,588204,Vitis_riparia,122.5749707,65.29599351,3114.572035,15.62325363,2109.00447,2296.744648,6610.752708,30352.81742,95.88439839,667.1775265,0.218890782,0.556229319,26.01148257,96.89297871,0.020126933,1.432406119,41.15522551,0.597189283,0.028126976
z,588276,Vitis_riparia,110.5913038,180.1744395,2292.320633,41.40471664,3779.764334,2371.442286,14597.94237,20033.64569,142.3067002,832.1192899,0.297675129,0.639773338,27.18566633,131.4010865,0.033344367,1.869632833,22.84172386,0.481502758,0.022474868
z,588440,Vitis_riparia,139.2745643,186.0954488,1980.338065,21.25250542,3281.386471,3115.834757,6285.097243,24407.6239,83.59946416,817.6452894,0.275822352,0.672814919,40.14661621,124.7549976,0.022688821,0.731889287,27.03731962,0.671903725,0.05041928
z,588214,Vitis_riparia,148.0350704,101.7002323,3709.939696,24.52707243,2719.728387,3681.799562,9087.856971,29554.05838,118.9293738,847.3857609,0.261327392,0.593354854,21.23353918,152.6758672,0.036150032,3.195506793,32.01311452,0.817596641,0.023403342
z,588190,Vitis_riparia,67.31577211,164.5161469,2857.301765,35.07643431,3474.550363,3787.505037,17864.16381,27909.58161,165.9874177,1023.626925,0.387739367,0.671193927,27.79415876,186.4243123,0.015204982,1.583442388,27.70157432,0.398419301,0.020432747
z,588273,Vitis_riparia,114.8583674,132.0906465,2528.206317,20.9116797,6001.398158,2693.762097,9382.199308,33121.01878,95.68377641,694.7704464,0.216746791,0.430749581,23.11769384,119.23989,0.019426182,0.720567891,37.56952276,0.526104699,0.043000872
z,588274,Vitis_riparia,111.3191025,107.9767378,2782.879275,13.06223568,3879.224388,2612.350524,7398.156351,24971.72562,144.738263,691.3203713,0.236929556,0.780674178,31.06637727,127.1333396,0.00982152,1.039461122,29.13918378,0.401616203,0.032655479
z,588564,Vitis_riparia,53.93679941,116.6796175,5277.987091,22.47635019,8611.070842,4235.529527,8829.886947,23893.1486,117.903591,598.4417634,0.242808639,0.595810851,38.18631538,183.2413073,0.024645979,0.775118468,28.65680876,0.571561457,0.031625628
z,588345,Vitis_riparia,81.90041835,63.7630028,3636.386764,35.48921408,3627.333819,4921.829167,28884.81865,17236.59623,134.743528,914.458323,0.297924962,0.855499261,27.74004004,144.6565923,0.034748452,6.000413443,21.42063155,0.929610206,0.030785812
z,483169,Vitis_riparia,50.77651492,40.89828937,5100.436821,16.8897629,6108.483102,2257.843638,12987.71018,32836.06904,119.0802947,528.5185311,0.17777214,0.48200899,26.88109962,119.063066,0.021521909,1.664212441,46.1552186,0.365207377,0.020118576
z,588271,Vitis_riparia,61.1630441,81.93189354,2294.98272,15.16445404,3078.198773,2915.653243,11346.90647,20090.82464,95.9234198,613.6807776,0.184152786,0.419813997,24.44431885,137.8160965,0.004352386,1.258131051,20.54506716,0.345085655,0.019536178
z,483171,Vitis_riparia,78.06161686,76.2402285,2897.160209,25.59262609,6557.075965,2530.660273,11082.69959,31024.31684,89.7626003,680.6633156,0.193303653,0.538528688,21.35169346,139.73631,0.023327711,0.572989518,37.39791438,0.592879596,0.054840015
z,588435,Vitis_riparia,84.36197291,91.08218558,2847.302683,22.25749013,3486.260008,3564.666615,9447.240875,22533.996,117.2988115,1048.512999,0.372265903,0.877717489,23.65395278,169.329288,0.021018802,1.655773568,26.7632761,0.381815762,0.036217651
z,588562,Vitis_riparia,88.08962127,79.25094469,2365.171434,12.64064971,4511.439311,2337.8721,19816.82692,20683.847,78.56716844,440.3670807,0.150164992,0.298082196,27.2186305,105.1457839,0.01579458,2.884317277,25.23230669,0.515764414,0.034701999
z,255189,Vitis_riparia,111.5382232,112.3675639,3852.040482,29.31821643,5365.825048,3446.050717,9077.120158,26099.36271,128.3555975,1207.902227,0.300807093,0.773207093,26.55151942,161.5516062,0.032193833,0.842591836,28.40124433,0.57804183,0.031915287
z,588456,Vitis_riparia,69.4483415,44.77765519,1895.906992,13.66799985,2816.047386,1841.520226,9853.681996,11965.06456,68.867402,379.7424758,0.167702544,0.704794586,25.6620524,61.83960351,0.016201768,0.834109965,12.28661023,0.523527206,0.029098968
z,588353,Vitis_riparia,112.138724,166.0993593,4152.532404,24.88789715,6373.099491,3374.608847,6800.133674,32201.35114,112.9655938,1146.853539,0.375908546,0.723754534,37.00302512,222.3153165,0.027954976,0.619352037,34.17127896,0.600749899,0.044806462
z,588439,Vitis_riparia,86.18135293,76.11979573,1623.375076,13.02733919,2817.685772,2674.47864,10618.97364,19335.7209,74.95481547,783.2188694,0.231176741,0.507279633,20.95465153,103.4952497,0.016791582,1.415637555,20.22300691,0.554844171,0.026514097
z,483168,Vitis_riparia,58.3698783,60.51283282,3221.993025,11.54284651,2688.347157,1761.775018,12010.04976,25350.33616,121.3461869,602.4378348,0.270722029,0.645893241,25.43928675,100.3306699,0.012523187,1.982879396,29.11952565,0.32549918,0.035020581
z,483177,Vitis_riparia,110.5209219,93.47842959,3291.484187,17.21133063,6854.062952,3976.861135,7181.669961,33404.15177,103.3715011,732.2446928,0.259954779,0.66339785,77.93729753,114.5386005,0.021184316,2.00733617,42.89360723,0.914196116,0.030002521
z,588711,Vitis_riparia,95.00793676,124.5442175,3015.382054,32.57397313,2056.707461,3117.104181,22925.31938,17403.41343,96.156011,1091.512574,0.371746155,0.664544921,22.91765727,229.7002812,0.026203363,1.56020765,15.40916571,0.38284111,0.036457829
z,588718,Vitis_riparia,116.9876498,109.9271822,3707.952782,43.87971581,1764.982518,3399.69547,6032.400605,31846.50179,170.9810716,1045.331983,0.351703876,0.690116018,26.05797199,208.5557233,0.019783314,0.652239325,32.51671401,0.633589709,0.041197105
z,594344,Vitis_riparia,70.0613624,65.27497416,4618.241102,28.46342019,2980.50276,2577.299037,7851.568988,33975.22752,183.6490353,692.4133989,0.222194946,0.525976148,29.80194471,124.092006,0.008889935,1.670848773,40.01547655,0.456081675,0.045229799
z,588653,Vitis_riparia,42.22380718,76.2808907,2173.181553,32.74205213,2580.491122,2543.631525,6202.986913,22542.1728,137.1587918,763.3878144,0.209605345,0.41818055,25.19800454,127.3926969,0.03381365,0.367312129,24.5448498,0.778975041,0.02224155
z,588586,Vitis_riparia,83.52487457,83.85046297,2538.086712,25.10732032,6496.014959,3161.859265,7135.423756,28588.28676,64.38201776,575.8433461,0.169983899,0.686869504,31.67161845,89.27890254,0.012857363,1.195824718,29.97097187,0.522190247,0.021760254
z,495622,Vitis_riparia,104.20941,81.08310737,3451.597349,21.50515333,3442.108546,2834.513006,7649.616601,21086.63278,133.2994688,873.7200837,0.299895163,1.071819684,25.07808018,164.6958459,0.02794862,2.078142163,21.47681034,0.447227993,0.047156766
z,588710,Vitis_riparia,85.70333074,49.21722859,3531.965546,29.18979587,6436.455457,3306.688263,5221.37867,25443.19239,174.4684238,882.4957056,0.25984421,0.605056002,27.79006356,167.2870792,0.027370861,0.968661602,29.57947353,0.308015266,0.029395918
z,588275,Vitis_riparia,93.68385302,357.6193587,4125.527804,23.04239807,3820.972201,4149.252222,7015.794239,31590.54302,91.87070404,705.523745,0.195195161,0.351686185,22.36048071,193.3760168,0.013966266,0.846485372,43.40586006,0.674622097,0.028245445
z,588510,Vitis_riparia,86.81905629,62.08390379,4080.813883,16.61726867,3258.415587,2672.943354,5816.888031,29349.41948,153.7882886,697.7573371,0.218206235,0.55733586,21.37784692,179.9670916,0.018415595,0.286398798,32.71897956,0.24247556,0.025205074
z,483166,Vitis_riparia,38.96876894,154.0326739,2482.700671,62.43287888,3542.850371,2758.610509,6669.610396,22904.56393,88.32845885,925.3931089,0.373175225,28.64064175,26.90764908,359.8345934,0.021049282,1.070893263,30.34356618,0.306486866,0.062157174
z,588369,Vitis_riparia,128.6852525,172.9198136,3343.66266,35.84573247,4674.024173,3242.926425,5509.731683,37437.54953,82.74516515,1027.878933,0.322925993,0.783917714,17.29557201,202.639628,0.033927377,0.597980298,42.86581229,0.498367443,0.020425973
z,588269,Vitis_riparia,91.8158276,128.0840223,1744.585649,29.73228658,5389.70396,2359.526253,7018.001583,20865.25303,106.044632,762.6284357,0.246056069,0.709210568,18.01846805,135.6564937,0.01901588,0.869450466,25.82098898,0.415628494,0.027266085
z,313922,Vitis_riparia,53.22427456,45.77757182,1573.076827,10.24426523,1543.658882,1434.691655,11159.28528,12395.8303,45.90716774,289.4582748,0.086739397,0.232085821,12.29611112,64.50573877,0.007173905,0.886856073,16.75492109,0.428011729,0.014334139
z,588258,Vitis_riparia,97.29307424,75.78683549,2447.560377,26.81787042,4225.395631,2365.599667,13365.18194,22063.80874,66.58398583,777.9071371,0.206837875,0.49233026,20.4764793,147.8338294,0.013344101,0.841027388,24.3034434,0.330347189,0.025259797
z,483176,Vitis_riparia,60.70584529,61.96029331,3582.039756,21.37538916,5622.455195,2693.911121,8733.826569,22577.05388,63.813728,507.7308565,0.16400573,0.442487478,28.67544984,126.2592481,0.012343916,0.5848487,27.91133402,0.274865811,0.028435712
z,483173,Vitis_riparia,56.60224331,123.1243399,4201.895286,29.74345342,2743.727193,2423.045498,9957.964631,21366.91426,101.0937194,902.2103307,0.334051023,0.733881418,22.18963515,205.9925798,0.012340716,1.359619181,39.97467778,0.315238264,0.02652964
z,588167,Vitis_riparia,107.8057752,124.8236086,3198.597725,62.17359901,2364.558,2179.826502,7511.083472,21005.22031,82.08085487,628.0109804,0.22378283,0.657291638,17.54990282,130.6186675,0.04527453,0.768585729,20.19719361,0.13911631,0.012498579
z,483170,Vitis_riparia,94.25045743,55.5397735,1964.478684,14.28812489,2538.864618,2420.84351,10393.4988,25504.76864,83.50926828,489.3797003,0.166470172,0.408301847,27.41754879,121.4306302,0.013735835,0.404766021,25.60753822,0.458524122,0.02544785
z,483175,Vitis_riparia,86.6777873,96.43197491,5613.273252,28.18109714,4639.582749,2965.066625,10197.79064,29934.41157,250.3392424,892.6059698,0.339786725,0.791642358,36.83492037,177.4895785,0.068091461,0.826284824,32.83971176,0.566589139,0.044649632
z,588565,Vitis_riparia,110.4974059,101.1064894,3158.42147,22.94058871,3492.862572,2340.037798,7700.743039,17251.70579,100.4733673,584.0812793,0.163657684,0.327336343,17.95321989,134.5641877,0.01218996,0.801648832,20.28271352,0.289590567,0.020516686
z,483172,Vitis_riparia,96.76310938,58.95506779,2120.02949,33.08962893,2099.658169,2317.281434,7644.597827,26691.69944,80.17593043,771.928684,0.240474929,0.425097135,17.67780418,152.0772126,0.014098517,1.14238976,28.16435161,0.408427281,0.02216832
z,588054,Vitis_riparia,145.6321595,420.9394697,1695.348492,41.75561472,2704.035311,2220.408263,12233.99665,10911.60678,80.52310894,804.0863909,0.277653392,0.668439861,17.0133454,120.3695643,0.020501689,1.309248137,10.41319697,0.231044991,0.024246266
z,588455,Vitis_riparia,111.9023522,92.57027945,2549.68131,36.48471478,2294.258386,2684.059253,28638.57635,15157.22051,66.78004066,821.0312929,0.26949701,1.136542795,22.4639704,132.4080733,0.020376647,2.841395248,12.79489988,0.252160633,0.042031648
z,588568,Vitis_riparia,78.4042294,64.07764968,2019.780972,14.67419498,4034.396737,2118.72463,9276.545608,13907.56438,97.29953936,443.1435167,0.149411939,0.255279998,21.45882428,129.860001,0.015085357,1.460318728,15.00787115,0.265188289,0.015361982
z,588457,Vitis_riparia,92.81448546,317.3147967,2522.879474,31.49886185,3101.611315,3414.981641,21668.27575,28370.87068,77.93681819,1145.580395,0.397808967,0.604409717,16.10169821,186.0037422,0.027278071,1.43786549,33.52356969,0.343253584,0.027544139
z,483167,Vitis_riparia,118.4410565,67.04793958,2851.30781,18.25498515,1960.215315,3124.440464,12030.04049,20293.90163,91.69627958,805.755333,0.26081708,0.552126159,15.18047165,135.8610579,0.010904757,1.487724458,25.82759932,0.499235447,0.024097093
z,483182,Vitis_riparia,179.8457682,75.48713327,3114.597941,22.99691924,2054.374868,2042.135693,11638.28488,20770.02625,76.32292855,698.95775,0.297556375,0.508944334,14.40647736,155.6547545,0.018583287,1.872965693,30.90265912,0.347228731,0.033103665
